Order Date,Region,Category,Sales,Profit
2023-05-29,West,Office Supplies,2529.54,69.8
2021-02-26,Central,Furniture,3116.86,93.53
2020-12-30,South,Furniture,2983.74,652.75
2022-12-09,South,Office Supplies,1232.17,196.23
2022-12-01,East,Office Supplies,3204.26,-291.22
2023-02-03,West,Office Supplies,1924.57,198.44
2020-06-29,East,Technology,734.91,9.51
2020-09-01,West,Office Supplies,446.33,-29.72
2021-12-29,Central,Technology,3304.22,471.39
2023-07-08,South,Technology,1206.72,241.37
2023-06-08,East,Technology,3090.33,-365.36
2020-05-15,West,Office Supplies,3722.18,-131.47
2020-09-09,West,Technology,3324.03,-181.07
2020-09-29,Central,Technology,2967.03,-186.01
2021-12-25,East,Technology,2532.97,-293.82
2023-08-20,East,Furniture,4869.43,-188.68
2021-06-16,West,Office Supplies,2636.64,184.41
2021-09-28,Central,Furniture,178.19,-3.35
2020-11-15,West,Furniture,2394.33,321.13
2021-11-13,West,Furniture,3976.79,292.43
2021-12-12,Central,Office Supplies,4691.54,883.1
2021-03-12,Central,Technology,4181.62,727.03
2021-03-15,West,Technology,4704.15,-857.54
2023-10-15,Central,Technology,941.08,-134.67
2022-10-26,East,Technology,3223.62,-287.53
2021-11-21,West,Furniture,2562.34,600.29
2022-06-02,Central,Technology,4173.68,2.17
2023-11-29,East,Technology,2516.7,563.89
2020-07-12,East,Technology,1252.89,85.18
2023-01-11,South,Technology,323.29,11.7
2022-01-03,South,Furniture,2887.92,243.3
2021-04-26,Central,Office Supplies,4433.38,-865.4
2023-12-08,West,Office Supplies,1373.65,185.89
2021-09-06,Central,Furniture,780.5,203.94
2021-01-15,Central,Technology,826.37,-34.77
2020-08-20,West,Office Supplies,4932.3,739.46
2021-10-24,East,Furniture,3534.45,747.82
2020-05-25,East,Office Supplies,2297.61,-37.53
2021-05-27,South,Furniture,179.44,47.43
2022-06-16,East,Office Supplies,52.68,-0.02
2023-07-19,South,Furniture,3987.85,1052.81
2022-06-10,South,Furniture,2778.1,766.13
2023-02-07,South,Technology,2997.07,818.91
2023-04-24,Central,Technology,4425.69,504.54
2021-06-11,West,Furniture,1807.59,382.72
2021-08-18,West,Office Supplies,4036.85,972.86
2021-05-06,West,Office Supplies,4620.75,-854.21
2022-09-19,South,Technology,2241.84,650.8
2023-02-15,Central,Office Supplies,4460.0,-748.49
2023-06-02,Central,Technology,138.45,30.59
2021-07-24,South,Technology,1837.14,117.85
2020-07-16,West,Office Supplies,393.75,-0.65
2020-08-14,Central,Office Supplies,3048.73,541.21
2022-10-01,East,Furniture,3255.14,36.23
2020-06-06,West,Furniture,2226.84,94.35
2023-12-12,East,Furniture,4495.79,82.55
2021-01-02,West,Office Supplies,2495.12,693.85
2020-09-11,South,Technology,1568.66,30.9
2023-06-04,South,Office Supplies,4443.52,913.25
2022-03-25,South,Furniture,643.03,-87.04
2020-07-30,East,Furniture,2271.03,470.6
2021-04-30,West,Office Supplies,201.0,-14.28
2021-05-28,Central,Office Supplies,4426.48,1247.59
2020-05-08,West,Office Supplies,1642.42,-179.95
2023-09-28,Central,Office Supplies,216.92,-36.94
2020-05-18,Central,Office Supplies,4596.29,-182.9
2022-12-14,East,Technology,4435.3,353.92
2020-05-29,West,Furniture,2081.16,597.58
2021-06-01,East,Office Supplies,2155.94,-299.64
2022-02-20,East,Furniture,2165.84,152.41
2020-10-31,South,Technology,2828.2,-519.86
2023-12-16,West,Technology,4857.55,245.52
2021-07-28,East,Furniture,4716.11,-146.5
2022-09-20,West,Technology,2440.13,373.93
2022-10-16,East,Furniture,2701.95,-523.97
2022-12-01,Central,Technology,1791.82,109.15
2022-06-27,East,Office Supplies,2877.47,-322.96
2021-05-08,West,Furniture,769.4,-58.97
2023-07-04,East,Technology,217.12,63.74
2022-05-27,East,Furniture,3607.99,-262.81
2021-06-26,East,Office Supplies,3555.47,821.79
2023-11-18,South,Furniture,813.59,125.61
2020-01-30,East,Furniture,2456.94,-124.48
2021-08-03,Central,Office Supplies,2257.51,-159.88
2023-10-11,Central,Furniture,3738.15,646.35
2022-06-19,South,Furniture,3326.01,211.99
2021-06-18,West,Technology,4034.34,-788.01
2023-03-10,Central,Technology,1988.52,-25.54
2021-04-20,West,Office Supplies,3656.74,-37.48
2022-11-06,South,Office Supplies,3036.43,792.6
2022-10-23,Central,Furniture,4595.67,-74.77
2023-02-07,Central,Technology,4404.28,-393.79
2021-09-14,South,Furniture,3862.65,-350.43
2022-07-09,Central,Furniture,1579.48,-12.03
2023-10-27,East,Office Supplies,3064.72,629.84
2020-03-29,Central,Technology,3264.96,-324.28
2020-06-28,Central,Furniture,3343.65,14.74
2020-11-28,Central,Office Supplies,2018.31,42.94
2023-09-10,South,Office Supplies,324.41,-16.6
2021-02-21,West,Office Supplies,516.08,-100.09
2021-10-17,East,Furniture,2225.68,-333.71
2021-05-07,West,Technology,620.35,43.36
2020-08-22,Central,Technology,3087.64,598.11
2023-06-14,East,Technology,3610.78,673.49
2021-03-29,South,Technology,4053.98,990.08
2021-01-01,Central,Furniture,2635.06,-341.69
2022-06-19,South,Office Supplies,1017.51,167.44
2021-12-24,West,Furniture,1346.23,-258.61
2023-05-05,West,Furniture,2335.27,568.77
2022-01-21,West,Office Supplies,3275.03,28.38
2020-03-02,West,Technology,3816.65,785.27
2023-07-31,West,Furniture,4819.45,-944.48
2020-08-03,South,Furniture,2159.88,-387.57
2022-04-27,East,Office Supplies,1738.5,480.93
2021-12-10,West,Technology,4927.51,198.98
2022-12-04,South,Technology,4562.71,-726.72
2020-07-18,Central,Office Supplies,1605.24,-186.83
2023-03-02,East,Furniture,4848.65,219.86
2023-09-08,South,Technology,3207.99,300.18
2022-02-03,East,Technology,2357.0,253.79
2020-10-30,South,Technology,4191.53,-566.52
2022-09-14,East,Office Supplies,3487.18,-540.02
2021-07-04,Central,Technology,1227.56,351.49
2021-09-06,Central,Office Supplies,1834.79,547.07
2023-04-27,South,Office Supplies,527.55,-103.69
2022-09-29,South,Technology,1291.16,141.39
2023-04-05,East,Technology,1666.5,-278.03
2021-07-17,West,Technology,1058.05,220.77
2020-06-22,West,Office Supplies,4371.33,1258.33
2021-05-22,East,Furniture,4586.82,1185.92
2023-10-26,Central,Office Supplies,415.73,-23.05
2021-06-28,West,Furniture,379.34,44.45
2021-07-01,South,Technology,3836.32,635.91
2020-10-25,East,Technology,3560.7,1015.54
2022-11-15,Central,Furniture,1174.84,349.29
2021-11-02,East,Furniture,3806.3,562.42
2021-10-11,Central,Furniture,4489.61,318.26
2020-06-26,South,Office Supplies,1470.84,-144.09
2021-09-14,East,Furniture,234.35,15.18
2022-11-21,West,Office Supplies,3950.94,590.29
2022-04-09,South,Office Supplies,2677.27,131.93
2020-09-06,Central,Furniture,4052.32,526.43
2020-05-25,Central,Office Supplies,3854.93,621.67
2022-01-13,Central,Furniture,207.48,-33.89
2020-07-01,South,Technology,145.8,-13.72
2023-10-07,South,Office Supplies,3671.77,-470.36
2022-10-21,South,Furniture,1341.83,401.19
2021-12-12,East,Office Supplies,969.41,-79.99
2022-01-17,Central,Office Supplies,2676.46,-454.42
2021-01-27,South,Technology,3273.8,567.76
2023-06-22,Central,Office Supplies,1354.23,265.88
2023-11-15,South,Office Supplies,118.18,28.67
2023-09-12,East,Office Supplies,3788.63,39.31
2022-12-19,South,Office Supplies,3037.21,435.12
2022-01-26,South,Technology,2162.12,-425.34
2022-11-23,South,Office Supplies,4780.64,733.73
2021-09-27,West,Technology,1145.05,-214.53
2020-05-05,Central,Technology,1810.38,-250.81
2022-03-08,East,Technology,1231.87,-7.67
2021-01-16,Central,Office Supplies,1476.63,271.88
2022-04-04,East,Technology,3466.41,473.78
2022-09-10,Central,Furniture,4862.78,-183.55
2020-11-27,West,Furniture,810.93,61.54
2021-09-01,West,Office Supplies,899.09,-129.06
2022-11-02,East,Office Supplies,3914.53,520.28
2021-07-30,East,Technology,3548.56,488.39
2021-03-30,West,Technology,1246.77,370.21
2021-05-29,South,Furniture,116.12,-5.19
2021-06-13,East,Office Supplies,4468.23,670.77
2021-05-19,West,Furniture,4869.27,612.05
2023-09-13,Central,Technology,3641.51,-56.02
2020-04-13,West,Technology,1061.19,-141.93
2021-05-30,Central,Furniture,412.76,49.13
2020-03-14,West,Office Supplies,2473.45,-214.21
2023-05-18,West,Technology,718.89,-117.42
2020-06-05,East,Technology,4585.78,557.05
2020-12-20,South,Furniture,2741.59,376.32
2021-08-31,Central,Technology,4625.46,-246.19
2021-06-25,Central,Furniture,3388.57,626.64
2023-08-01,West,Furniture,4780.28,1292.99
2021-06-24,South,Technology,3398.68,852.57
2023-11-14,West,Furniture,3431.67,-142.08
2022-01-03,South,Furniture,1336.38,-27.86
2020-06-19,West,Technology,2811.81,-447.93
2023-04-28,South,Technology,2141.17,-234.79
2020-08-23,West,Furniture,3943.19,996.18
2023-08-15,South,Furniture,3827.36,699.74
2020-03-14,East,Technology,2503.16,-143.65
2020-02-02,Central,Office Supplies,726.12,-98.25
2023-02-22,West,Office Supplies,2922.29,-463.04
2023-06-14,East,Furniture,1945.11,47.24
2022-02-07,West,Office Supplies,1193.41,-8.5
2020-06-07,East,Office Supplies,2590.0,62.62
2021-11-08,East,Office Supplies,2430.08,411.86
2023-08-15,Central,Furniture,2244.79,-244.07
2020-04-01,Central,Office Supplies,3680.32,499.42
2021-04-30,Central,Furniture,2987.85,-144.98
2020-11-24,East,Office Supplies,740.3,177.77
2021-05-23,South,Technology,1112.7,-109.64
2023-08-30,East,Technology,138.28,27.69
2020-01-24,West,Technology,2959.29,49.54
2023-11-07,South,Office Supplies,3182.44,-458.8
2022-02-27,Central,Furniture,3570.53,60.93
2020-11-07,East,Furniture,2027.08,0.38
2022-12-20,West,Office Supplies,485.0,-19.04
2022-02-01,Central,Office Supplies,4136.69,-185.58
2020-08-30,South,Technology,4096.13,-157.73
2022-07-27,South,Furniture,1179.52,-131.11
2023-08-28,East,Office Supplies,2409.14,35.56
2021-12-06,West,Furniture,4048.85,405.46
2022-09-07,West,Furniture,1841.71,-94.1
2020-05-25,South,Office Supplies,427.12,90.35
2022-07-20,Central,Technology,2470.24,-13.36
2020-03-03,Central,Office Supplies,4928.16,173.46
2023-03-30,West,Furniture,492.46,-79.1
2023-11-16,East,Furniture,4272.79,-179.8
2022-10-12,South,Technology,1622.35,294.28
2021-09-19,East,Office Supplies,4935.44,-610.55
2023-01-09,East,Furniture,155.01,39.85
2020-12-29,South,Technology,269.31,5.06
2020-09-13,South,Technology,3027.61,900.2
2023-12-22,East,Office Supplies,1008.61,265.46
2020-03-31,Central,Technology,4987.63,27.36
2020-08-11,South,Furniture,3212.68,-523.38
2020-10-15,South,Furniture,303.98,-31.58
2022-07-01,West,Technology,2517.28,748.05
2021-06-10,Central,Furniture,3796.74,244.93
2023-06-09,South,Technology,867.59,6.15
2021-10-04,South,Furniture,463.1,8.34
2023-04-14,West,Furniture,2757.03,-461.71
2021-07-24,South,Technology,4255.98,1219.33
2021-05-14,South,Furniture,1990.81,292.25
2020-04-22,Central,Technology,3484.45,910.03
2022-06-27,Central,Furniture,3127.64,3.27
2023-01-02,South,Furniture,2865.81,817.91
2023-03-28,South,Furniture,2995.11,431.2
2023-01-20,West,Furniture,3935.84,465.87
2022-07-04,Central,Office Supplies,2130.44,222.06
2020-08-28,South,Office Supplies,1426.99,244.86
2022-12-10,Central,Furniture,910.37,73.04
2021-02-25,West,Office Supplies,3113.17,91.12
2021-08-04,East,Office Supplies,3921.17,594.76
2022-07-25,West,Furniture,4468.27,624.22
2023-04-21,West,Furniture,2290.14,653.36
2021-10-17,South,Technology,1669.78,-210.2
2023-06-05,West,Office Supplies,4016.4,-123.98
2023-06-02,West,Furniture,3736.4,589.24
2021-03-20,Central,Office Supplies,1950.25,527.31
2021-03-19,West,Technology,3044.79,747.03
2020-09-30,South,Office Supplies,2425.11,357.07
2020-02-22,South,Technology,4270.17,603.06
2020-04-16,East,Furniture,1395.08,-176.78
2022-08-17,West,Furniture,1694.93,-146.52
2021-10-16,West,Technology,3504.7,-28.87
2021-11-16,Central,Office Supplies,3997.42,-385.06
2020-02-24,West,Office Supplies,3645.37,567.3
2020-06-24,West,Office Supplies,790.68,136.56
2022-09-27,West,Technology,2220.08,596.1
2020-04-20,South,Furniture,1089.16,-164.58
2021-08-20,South,Furniture,4736.9,-787.97
2022-01-04,East,Technology,903.07,-101.38
2023-10-03,West,Technology,577.51,13.94
2022-04-22,Central,Furniture,2411.55,178.0
2021-04-16,South,Office Supplies,1958.24,365.99
2022-12-14,East,Technology,3928.62,-732.87
2020-01-03,West,Office Supplies,1506.3,22.19
2021-12-15,Central,Furniture,712.45,-13.6
2021-08-06,West,Technology,1698.22,460.47
2021-04-21,South,Technology,4702.66,-694.96
2022-09-02,Central,Technology,4462.15,1273.51
2020-04-15,West,Technology,3494.36,781.5
2022-11-15,Central,Office Supplies,3206.95,534.23
2023-02-19,West,Office Supplies,4002.58,748.37
2023-09-25,Central,Furniture,4691.14,664.28
2023-05-22,East,Technology,2645.37,550.48
2021-07-19,West,Office Supplies,2797.23,-146.18
2020-02-08,West,Technology,3387.57,847.5
2021-01-12,South,Furniture,2591.63,-486.32
2023-09-19,Central,Technology,394.02,-3.82
2021-03-29,East,Furniture,3972.31,406.38
2023-06-24,West,Furniture,4700.07,192.45
2020-12-05,West,Technology,3176.07,490.38
2021-09-24,East,Furniture,3065.23,534.79
2023-11-20,Central,Office Supplies,4134.83,-520.45
2022-02-24,East,Furniture,1510.43,183.9
2020-11-30,Central,Technology,4127.18,-344.13
2021-01-13,South,Furniture,1604.35,76.54
2020-05-19,Central,Furniture,643.46,-69.75
2021-01-04,Central,Furniture,1342.95,222.35
2021-11-11,East,Office Supplies,572.17,-53.94
2020-02-10,South,Office Supplies,2701.55,118.48
2022-08-06,West,Furniture,3052.8,-272.44
2023-02-10,East,Furniture,1821.75,-97.39
2023-11-06,Central,Office Supplies,2885.29,-205.73
2023-06-24,Central,Office Supplies,1017.76,76.9
2020-06-12,West,Technology,1382.27,-198.8
2022-01-17,West,Technology,2628.92,140.95
2021-03-24,Central,Furniture,1488.74,325.78
2023-11-13,East,Technology,2856.41,467.31
2021-11-20,South,Technology,3384.17,341.11
2021-10-16,South,Furniture,3151.77,346.19
2020-11-05,West,Furniture,2599.79,353.4
2023-02-28,West,Technology,3410.16,-401.91
2020-08-16,Central,Technology,1999.1,373.22
2022-05-12,Central,Office Supplies,756.69,60.2
2021-11-24,South,Technology,1884.92,-248.13
2023-06-13,Central,Furniture,2507.47,-125.64
2022-06-03,East,Technology,1199.0,-35.4
2020-09-07,West,Furniture,4827.33,291.31
2020-06-15,Central,Office Supplies,3153.87,376.61
2020-08-31,East,Furniture,2795.06,-143.68
2020-11-27,East,Technology,2643.43,-343.19
2022-07-22,South,Furniture,1592.7,450.58
2021-12-24,South,Technology,1339.27,-140.8
2023-06-30,Central,Office Supplies,717.55,108.16
2021-02-13,South,Technology,2725.05,-15.12
2021-08-05,East,Technology,4121.67,-47.19
2022-02-10,South,Office Supplies,3568.68,385.99
2022-04-03,Central,Technology,1615.07,-248.96
2022-06-23,West,Furniture,287.84,-18.34
2022-12-16,East,Furniture,1256.81,-129.47
2023-08-02,West,Technology,2825.98,-539.66
2020-07-15,West,Office Supplies,3690.48,720.95
2022-06-04,East,Technology,3562.45,-237.16
2021-01-13,South,Technology,4204.63,-532.28
2021-02-10,South,Office Supplies,4207.26,-747.19
2020-12-21,South,Technology,4983.43,1440.94
2021-11-16,East,Office Supplies,4609.51,-814.11
2021-08-23,West,Office Supplies,4906.37,-684.93
2020-07-06,West,Office Supplies,1347.24,-22.91
2020-05-29,South,Technology,4919.04,-934.34
2020-01-29,West,Furniture,1835.87,-350.91
2021-09-29,West,Technology,742.66,-97.5
2020-11-03,East,Technology,4669.0,-869.84
2022-04-21,Central,Furniture,654.62,138.62
2020-01-26,West,Furniture,1821.22,-234.26
2023-02-21,East,Furniture,2378.35,102.43
2022-10-01,Central,Furniture,3087.57,-227.13
2022-11-11,East,Office Supplies,1443.58,-192.18
2022-04-21,Central,Furniture,712.26,141.96
2022-12-19,West,Office Supplies,3634.62,831.34
2022-09-19,West,Technology,3117.4,646.52
2023-05-12,South,Technology,3506.38,-67.47
2020-09-22,East,Technology,3707.57,604.49
2023-08-20,East,Furniture,3886.82,-242.22
2022-03-12,East,Technology,1963.44,404.83
2023-01-26,Central,Furniture,4215.52,59.82
2023-05-11,East,Technology,3779.78,-611.04
2020-06-16,East,Office Supplies,2999.66,371.96
2022-04-09,South,Office Supplies,1290.96,231.3
2022-07-03,East,Technology,1659.38,377.87
2023-11-25,East,Technology,1031.67,180.07
2022-11-17,West,Technology,1544.27,-0.25
2020-12-29,South,Technology,2331.28,-58.61
2020-01-27,East,Office Supplies,1107.89,-154.21
2023-04-17,East,Furniture,333.81,-35.0
2021-08-13,East,Office Supplies,2422.61,2.45
2020-07-01,South,Office Supplies,2561.27,-77.88
2021-06-13,East,Furniture,4094.06,407.94
2023-08-08,East,Office Supplies,2191.63,612.01
2023-10-09,West,Office Supplies,2139.6,55.76
2022-04-11,West,Office Supplies,1913.47,-324.85
2023-12-06,Central,Technology,2086.92,65.36
2020-04-21,West,Furniture,4158.69,-38.28
2021-12-02,East,Technology,934.62,1.8
2021-08-14,West,Furniture,3458.75,192.09
2022-02-06,East,Office Supplies,1880.55,-301.25
2022-04-01,Central,Office Supplies,4926.55,-273.46
2021-02-26,Central,Technology,2520.56,473.52
2022-03-23,South,Technology,219.79,-3.74
2020-10-02,East,Office Supplies,2062.69,-302.65
2021-04-16,South,Office Supplies,1150.13,218.88
2022-04-22,South,Office Supplies,446.75,35.74
2023-05-05,East,Furniture,1762.85,-223.08
2021-04-27,East,Office Supplies,60.07,10.58
2020-06-24,East,Office Supplies,1756.03,298.97
2021-10-26,East,Technology,367.05,51.91
2021-01-22,South,Technology,3095.96,-409.62
2021-11-11,West,Technology,4129.21,-484.64
2021-11-20,South,Technology,1214.3,-107.27
2021-03-15,Central,Office Supplies,3649.21,839.05
2022-11-02,West,Technology,3787.17,250.59
2021-07-17,West,Furniture,2182.17,537.42
2020-03-30,East,Technology,4760.91,1363.99
2023-06-25,Central,Technology,755.77,193.52
2021-05-11,East,Technology,2452.71,-476.52
2021-09-05,West,Office Supplies,4653.93,-598.4
2021-12-05,East,Office Supplies,4435.63,20.29
2023-12-27,West,Furniture,3264.12,525.38
2021-01-08,West,Technology,4408.63,526.34
2023-11-18,East,Office Supplies,2360.25,329.49
2021-07-25,South,Technology,514.97,-0.58
2021-07-06,East,Furniture,1104.33,78.44
2022-07-19,East,Office Supplies,3434.13,415.03
2020-08-25,West,Technology,434.53,-28.85
2021-01-01,Central,Office Supplies,778.65,-68.94
2020-10-23,East,Office Supplies,1277.1,191.43
2022-09-23,West,Technology,1064.73,-212.16
2021-10-18,West,Furniture,2936.32,40.22
2022-06-22,Central,Office Supplies,778.68,175.36
2023-08-14,West,Furniture,732.45,187.24
2023-05-11,Central,Office Supplies,1827.22,-149.64
2022-11-06,South,Furniture,2300.19,422.06
2023-07-06,East,Technology,4272.82,861.3
2021-02-23,Central,Furniture,4135.96,-448.78
2023-11-03,South,Furniture,1097.77,77.7
2020-11-18,West,Furniture,4024.36,-579.42
2021-08-08,Central,Office Supplies,1122.37,-215.3
2020-11-14,East,Technology,980.14,207.09
2023-04-10,South,Technology,1341.09,-114.87
2023-06-10,South,Furniture,293.65,-35.06
2020-02-15,South,Technology,2177.52,-96.68
2020-10-07,East,Furniture,268.0,-23.16
2023-03-13,Central,Furniture,2100.66,-90.28
2023-12-20,East,Office Supplies,594.65,-101.7
2022-03-15,South,Office Supplies,2046.51,65.61
2020-08-21,South,Office Supplies,623.45,8.4
2020-09-04,East,Office Supplies,3159.25,-348.68
2020-03-06,Central,Technology,1042.2,40.43
2021-02-16,East,Technology,1103.66,-47.19
2023-10-16,West,Technology,4288.69,27.57
2023-03-05,Central,Office Supplies,4613.63,721.63
2021-03-31,South,Office Supplies,685.95,33.82
2021-12-31,West,Office Supplies,842.71,-27.08
2021-10-13,East,Technology,596.41,-71.59
2021-05-24,South,Technology,2987.84,-539.38
2023-04-04,West,Office Supplies,2651.01,-237.64
2021-08-03,East,Furniture,4845.54,1178.09
2023-07-26,Central,Office Supplies,2438.82,-93.41
2020-12-24,South,Furniture,95.75,-12.43
2023-02-27,Central,Technology,3238.28,915.49
2022-05-18,South,Technology,2693.17,-192.33
2023-07-08,South,Office Supplies,2474.93,-254.09
2020-08-19,East,Office Supplies,98.28,-12.12
2021-05-30,East,Office Supplies,1830.1,333.33
2023-01-02,Central,Furniture,4412.89,317.14
